,edit_count,sentiment,neg_sentiments
2012-02-21,1.6666666666666667,-0.18295784807867474,0.3944444444444445
2012-02-22,1.6666666666666667,-0.18295784807867474,0.39444444444444443
2012-02-23,1.5333333333333334,-0.14842931048737631,0.3777777777777777
2012-02-24,1.5666666666666667,-0.18156023836798138,0.4111111111111111
2012-02-25,1.5333333333333334,-0.20812919851806427,0.42777777777777776
2012-02-26,1.5333333333333334,-0.20812919851806427,0.42777777777777776
2012-02-27,1.4666666666666666,-0.20734409110413657,0.4111111111111111
2012-02-28,1.5333333333333334,-0.17920878049400116,0.4111111111111111
2012-02-29,1.6,-0.21248451785908803,0.4444444444444444
2012-03-01,1.6333333333333333,-0.18779367920425202,0.4444444444444444
2012-03-02,1.5333333333333334,-0.1559653717610571,0.4111111111111111
2012-03-03,1.9666666666666666,-0.1668303590427097,0.4341880341880342
2012-03-04,1.9333333333333333,-0.16153837754430933,0.4341880341880342
2012-03-05,2.033333333333333,-0.15140770124828715,0.44529914529914527
2012-03-06,2.0,-0.11815829721526203,0.41196581196581195
2012-03-07,2.0,-0.11815829721526203,0.41196581196581195
2012-03-08,2.0,-0.14954450078244902,0.4286324786324786
2012-03-09,2.1,-0.1434123625103225,0.4286324786324786
2012-03-10,2.033333333333333,-0.11039405561919906,0.3952991452991453
2012-03-11,2.066666666666667,-0.07797375020817814,0.3952991452991453
2012-03-12,2.3,-0.05113026982868499,0.38048433048433045
2012-03-13,2.2333333333333334,-0.051130706929413336,0.36381766381766384
2012-03-14,2.1,-0.050950472914425386,0.3471509971509972
2012-03-15,2.033333333333333,-0.046814166866985814,0.3304843304843305
2012-03-16,2.1,-0.04694129364018426,0.3471509971509972
2012-03-17,2.066666666666667,-0.008816183967637873,0.3304843304843305
2012-03-18,2.1333333333333333,0.034955677691518076,0.3082621082621083
2012-03-19,2.1,0.07801073422374209,0.286039886039886
2012-03-20,1.9333333333333333,0.1227183119821073,0.2638176638176638
2012-03-21,1.8666666666666667,0.13005126281256688,0.2638176638176638
2012-03-22,1.8,0.11728564067358983,0.2749287749287749
2012-03-23,2.0,0.10434593985817711,0.2971509971509972
2012-03-24,1.9333333333333333,0.10251837601603947,0.28048433048433047
2012-03-25,1.9,0.13564930389664454,0.24715099715099717
2012-03-26,1.8666666666666667,0.16205535163821658,0.21381766381766382
2012-03-27,1.8666666666666667,0.16205535163821658,0.21381766381766382
2012-03-28,1.8666666666666667,0.16205535163821658,0.21381766381766382
2012-03-29,1.8333333333333333,0.16562426617087803,0.21381766381766382
2012-03-30,1.7666666666666666,0.1989000035359649,0.1804843304843305
2012-03-31,1.7333333333333334,0.1742091648811289,0.1804843304843305
2012-04-01,1.8666666666666667,0.15556060552936674,0.20548433048433049
2012-04-02,1.5666666666666667,0.17976200194270522,0.19074074074074074
2012-04-03,1.6333333333333333,0.17722920985133558,0.19074074074074074
2012-04-04,1.5333333333333334,0.1670985335553134,0.17962962962962964
2012-04-05,1.7333333333333334,0.13471211868303795,0.21296296296296297
2012-04-06,1.9333333333333333,0.13315066441341683,0.22962962962962966
2012-04-07,1.9,0.13119532609427417,0.22962962962962966
2012-04-08,2.0,0.08788346628505717,0.2534391534391534
2012-04-09,2.1,0.07532707300608751,0.27566137566137566
2012-04-10,2.1333333333333333,0.06949152198260423,0.27566137566137566
2012-04-11,1.8333333333333333,0.07588040367478417,0.2571428571428572
2012-04-12,1.8333333333333333,0.07588040367478417,0.2571428571428571
2012-04-13,2.1,0.0668621501397519,0.27797619047619043
2012-04-14,2.1,0.0668621501397519,0.27797619047619043
2012-04-15,2.066666666666667,0.03366396437798228,0.2946428571428571
2012-04-16,2.033333333333333,0.00047831744665191394,0.2946428571428571
2012-04-17,2.0,-0.04021718557628374,0.3168650793650794
2012-04-18,1.9333333333333333,-0.02511321361812334,0.3057539682539682
2012-04-19,1.9,-0.05838415479612728,0.3057539682539682
2012-04-20,1.9,-0.12332779820712786,0.3390873015873016
2012-04-21,1.8666666666666667,-0.09692175046555579,0.3057539682539682
2012-04-22,1.6666666666666667,-0.08398204965014307,0.283531746031746
2012-04-23,1.8,-0.10255497418462284,0.30853174603174605
2012-04-24,1.8333333333333333,-0.1358700704834764,0.34186507936507937
2012-04-25,1.8333333333333333,-0.1358700704834764,0.34186507936507937
2012-04-26,1.8333333333333333,-0.1358700704834764,0.34186507936507937
2012-04-27,1.8333333333333333,-0.1358700704834764,0.34186507936507937
2012-04-28,1.8,-0.16757429562627324,0.34186507936507937
2012-04-29,1.8,-0.16757429562627324,0.34186507936507937
2012-04-30,1.8333333333333333,-0.14470341128725855,0.34186507936507937
2012-05-01,1.7,-0.1260548519354964,0.3168650793650794
2012-05-02,1.6666666666666667,-0.17260879847028898,0.34186507936507937
2012-05-03,1.6,-0.2273863650621876,0.3751984126984127
2012-05-04,1.6666666666666667,-0.23349158339320666,0.39186507936507936
2012-05-05,1.4666666666666666,-0.2011051685209312,0.35853174603174603
2012-05-06,1.3,-0.1786475317937041,0.34186507936507937
2012-05-07,1.3666666666666667,-0.13738785623794508,0.3196428571428572
2012-05-08,1.1333333333333333,-0.12514550015330314,0.29583333333333334
2012-05-09,1.0333333333333334,-0.11258910687433347,0.27361111111111114
2012-05-10,0.9666666666666667,-0.13917386126187112,0.27361111111111114
2012-05-11,0.9666666666666667,-0.13917386126187112,0.27361111111111114
2012-05-12,1.0666666666666667,-0.13001444795065453,0.2847222222222222
2012-05-13,0.8,-0.12099619441562227,0.2638888888888889
2012-05-14,0.8,-0.12099619441562227,0.2638888888888889
2012-05-15,0.9333333333333333,-0.09488788459036084,0.25055555555555553
2012-05-16,0.9666666666666667,-0.12818489882681103,0.28388888888888886
2012-05-17,1.0,-0.110805014901691,0.2727777777777778
2012-05-18,1.0,-0.10870063318146599,0.2727777777777778
2012-05-19,1.0,-0.10870063318146599,0.2727777777777778
2012-05-20,0.9666666666666667,-0.07667076203558179,0.23944444444444446
2012-05-21,1.0,-0.10994520200623406,0.2727777777777778
2012-05-22,1.0333333333333334,-0.1413431387477451,0.3061111111111111
2012-05-23,0.9333333333333333,-0.1018740317556593,0.28111111111111114
2012-05-24,0.9,-0.06855893545680575,0.2477777777777778
2012-05-25,1.0333333333333334,-0.056508626176251305,0.2561111111111111
2012-05-26,1.1333333333333333,-0.030800962083869503,0.2561111111111111
2012-05-27,1.1333333333333333,-0.030800962083869503,0.2561111111111111
2012-05-28,1.2,-0.03383996648920906,0.2727777777777778
2012-05-29,1.2,-0.03383996648920906,0.2727777777777778
2012-05-30,1.2333333333333334,-0.0887636081708802,0.3061111111111111
2012-05-31,1.2333333333333334,-0.0887636081708802,0.3061111111111111
2012-06-01,1.2333333333333334,-0.05002762705087661,0.28388888888888886
2012-06-02,1.2333333333333334,0.0073791163166364105,0.25055555555555553
2012-06-03,1.2,-0.01947919160127639,0.2672222222222222
2012-06-04,1.2666666666666666,-0.0527464015285174,0.3005555555555555
2012-06-05,1.4,-0.05486604283253351,0.30722222222222223
2012-06-06,1.3,-0.06280404372347725,0.2961111111111111
2012-06-07,1.3,-0.06280404372347725,0.2961111111111111
2012-06-08,1.3333333333333333,-0.03786667827102873,0.2961111111111111
2012-06-09,1.4333333333333333,-0.04966129968563715,0.3183333333333333
2012-06-10,1.5666666666666667,-0.08293656418720881,0.3516666666666666
2012-06-11,1.5,-0.12528075817558498,0.3738888888888889
2012-06-12,1.5,-0.12528075817558498,0.3738888888888889
2012-06-13,1.5666666666666667,-0.12642032149765225,0.39055555555555554
2012-06-14,1.4333333333333333,-0.14969962600204678,0.4038888888888889
2012-06-15,1.5,-0.12736412515242895,0.39277777777777784
2012-06-16,1.4,-0.11495103071133296,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795972337325417,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795972337325417,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795972337325417,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468528340260188,0.33722222222222226
2012-06-21,1.3333333333333333,-0.058349981208642314,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429308046897251,0.30388888888888893
2012-06-23,1.3333333333333333,-0.054293080468972514,0.30388888888888893
2012-06-24,1.2333333333333334,-0.0995949077606201,0.3288888888888889
2012-06-25,1.2,-0.12949718515078226,0.34555555555555556
2012-06-26,1.2333333333333334,-0.16095794320106505,0.3788888888888889
2012-06-27,1.2666666666666666,-0.14864066786236232,0.3733333333333333
2012-06-28,1.3333333333333333,-0.1525111441479789,0.38999999999999996
2012-06-29,1.3333333333333333,-0.1215166245566474,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12185016685061983,0.38999999999999996
2012-07-01,1.6333333333333333,-0.15754224307007256,0.4122222222222222
2012-07-02,1.7,-0.2218647915124893,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427583237489064,0.4344444444444445
2012-07-04,1.7,-0.1710086224476496,0.40111111111111114
2012-07-05,1.5333333333333334,-0.1897851636012395,0.3944444444444445
2012-07-06,1.6,-0.19006443917751312,0.41111111111111115
2012-07-07,1.6333333333333333,-0.22337778111298878,0.4444444444444445
2012-07-08,1.6666666666666667,-0.25250899692376455,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071437550915611,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348575277460944,0.4305555555555556
2012-07-11,1.5666666666666667,-0.21891702496343188,0.4305555555555556
2012-07-12,1.6,-0.2423695910308096,0.4638888888888889
2012-07-13,1.6,-0.2739053029153082,0.48055555555555557
2012-07-14,1.5666666666666667,-0.24340899570120703,0.44722222222222224
2012-07-15,1.4666666666666666,-0.2324474823143747,0.425
2012-07-16,1.5333333333333334,-0.2336085440384017,0.44166666666666665
2012-07-17,1.5333333333333334,-0.2336085440384017,0.44166666666666665
2012-07-18,1.6333333333333333,-0.26445943729745014,0.475
2012-07-19,1.6666666666666667,-0.23284994380341634,0.475
2012-07-20,1.7,-0.2653267683254348,0.5083333333333333
2012-07-21,1.7666666666666666,-0.32354689389467234,0.5416666666666666
2012-07-22,1.7666666666666666,-0.3817687367399534,0.575
2012-07-23,1.7666666666666666,-0.3817687367399534,0.575
2012-07-24,1.7333333333333334,-0.3485172187288602,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432260543107984,0.525
2012-07-26,1.6333333333333333,-0.3128618473807971,0.49166666666666664
2012-07-27,1.5333333333333334,-0.32214011831416023,0.48055555555555557
2012-07-28,1.4666666666666666,-0.3182696420285437,0.4638888888888889
2012-07-29,1.4,-0.31721140427721867,0.44722222222222224
2012-07-30,1.2,-0.31687786198324625,0.4305555555555556
2012-07-31,1.1666666666666667,-0.31980277058151035,0.4305555555555556
2012-08-01,1.1333333333333333,-0.3197128208809429,0.4305555555555556
2012-08-02,1.1333333333333333,-0.27803291734721924,0.4083333333333333
2012-08-03,1.2,-0.309687942829397,0.44166666666666665
2012-08-04,1.2,-0.309687942829397,0.44166666666666665
2012-08-05,1.1333333333333333,-0.3094086672531234,0.425
2012-08-06,1.2,-0.26509830213255353,0.40277777777777773
2012-08-07,1.3333333333333333,-0.282587840060393,0.41388888888888886
2012-08-08,1.4,-0.2866796313722928,0.4305555555555555
2012-08-09,1.2666666666666666,-0.2706329896052678,0.40555555555555556
2012-08-10,1.3,-0.24615607500076295,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270350893338522,0.3555555555555555
2012-08-12,1.2,-0.19002823372681937,0.3222222222222222
2012-08-13,1.2666666666666666,-0.2232626720269521,0.3555555555555555
2012-08-14,1.3,-0.2023664895693461,0.3555555555555555
2012-08-15,6.333333333333333,-0.18824456260225092,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200582191964902,0.3631808278867102
2012-08-17,6.733333333333333,-0.15582063243409908,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025220762313322,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738934547325885,0.3681808278867102
2012-08-20,7.1,-0.19323621031927646,0.3598474945533769
2012-08-21,7.1,-0.19312622385509393,0.3598474945533769
2012-08-22,7.533333333333333,-0.20563955038383874,0.3829244176303
2012-08-23,7.6,-0.23866797118976985,0.4162577509636333
2012-08-24,7.666666666666667,-0.26849675406610246,0.44959108429696665
2012-08-25,7.666666666666667,-0.26849675406610246,0.44959108429696665
2012-08-26,7.666666666666667,-0.26849675406610246,0.44959108429696665
2012-08-27,7.733333333333333,-0.29415465622738274,0.4829244176303
2012-08-28,7.8,-0.3273573759157983,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941505812565016,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610520401556817,0.4829244176303
2012-08-31,7.7,-0.23934523750936262,0.47181330651918885
2012-09-01,7.6,-0.26565057393175306,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672823643313044,0.47181330651918885
2012-09-03,7.7,-0.28249019390604835,0.49681330651918887
2012-09-04,7.7,-0.28249019390604835,0.49681330651918887
2012-09-05,8.166666666666666,-0.3073580909631141,0.5092316071727836
2012-09-06,8.1,-0.287977939896599,0.4981204960616725
2012-09-07,8.366666666666667,-0.2984723049926912,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603700687767615,0.5256204960616725
2012-09-09,8.6,-0.2701936434734022,0.5089538293950059
2012-09-10,9.3,-0.2950534015023106,0.5375252579664345
2012-09-11,9.466666666666667,-0.328283688736299,0.5708585912997678
2012-09-12,9.566666666666666,-0.3282986862583352,0.5708585912997678
2012-09-13,9.566666666666666,-0.38249572149151495,0.6041919246331011
2012-09-14,4.5,-0.4286167983771663,0.6298999856352798
2012-09-15,4.166666666666667,-0.42485553905976825,0.6132333189686131
2012-09-16,4.0,-0.43018983528626975,0.5998999856352797
2012-09-17,3.7333333333333334,-0.39736775359126936,0.5665666523019464
2012-09-18,3.7,-0.3899064968090555,0.5637888745241686
2012-09-19,3.566666666666667,-0.3707768718462488,0.5387888745241686
2012-09-20,3.533333333333333,-0.33761809866242615,0.5054555411908354
2012-09-21,3.3,-0.3484001882371504,0.5101563958916899
2012-09-22,3.2666666666666666,-0.3486724493401447,0.5101563958916899
2012-09-23,3.3666666666666667,-0.32834982370309024,0.4968230625583566
2012-09-24,3.3666666666666667,-0.32834982370309024,0.4968230625583567
2012-09-25,3.3666666666666667,-0.32834982370309024,0.4968230625583567
2012-09-26,3.3,-0.30269192154180996,0.46348972922502335
2012-09-27,3.3,-0.30227246676854286,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354792614278395,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207549340719195,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237141869517917,0.47206115779645186
2012-10-01,10.133333333333333,-0.35493015145786155,0.5053944911297852
2012-10-02,10.2,-0.3161205658865725,0.483172268907563
2012-10-03,12.333333333333334,-0.31586968041165686,0.48219187675070024
2012-10-04,12.8,-0.33592493258335493,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370612311759285,0.507422385620915
2012-10-06,16.066666666666666,-0.3238755121452091,0.502349921852799
2012-10-07,16.066666666666666,-0.3188681597135939,0.4990165885194658
2012-10-08,15.9,-0.3444983620235468,0.5115165885194658
2012-10-09,15.9,-0.4094892719178542,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644949012902,0.5362784932813706
2012-10-11,18.066666666666666,-0.3689717426176172,0.5231001987077272
2012-10-12,18.366666666666667,-0.3504998598769607,0.5135763891839177
2012-10-13,18.433333333333334,-0.34553369756625446,0.5135763891839177
2012-10-14,18.5,-0.34543498830086344,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860475854164716,0.5469097225172509
2012-10-16,18.633333333333333,-0.39151899161689496,0.5691319447394732
2012-10-17,18.633333333333333,-0.39151899161689496,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802931430712642,0.5627430558505843
2012-10-19,20.3,-0.38719860021944935,0.5832558763634047
2012-10-20,20.7,-0.3793814926148398,0.5943669874745158
2012-10-21,20.833333333333332,-0.3451634804541147,0.5765892096967381
2012-10-22,20.933333333333334,-0.34511819433513047,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930374918390744,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813985784650786,0.6121447652522937
2012-10-25,21.333333333333332,-0.3791749361290809,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020103505594294,0.6427003208078492
2012-10-27,23.166666666666668,-0.3566066464310468,0.6311061179092985
2012-10-28,23.733333333333334,-0.36506614877274735,0.6526747453602789
2012-10-29,17.766666666666666,-0.3435325513409463,0.6393414120269456
2012-10-30,17.066666666666666,-0.34036875732675737,0.6218810945666281
2012-10-31,16.8,-0.3091527928206875,0.5885477612332948
2012-11-01,16.7,-0.3146755625102475,0.5774366501221837
2012-11-02,14.433333333333334,-0.2997186184104192,0.5534170422790464
2012-11-03,13.966666666666667,-0.2796633662387211,0.5272265660885702
2012-11-04,10.766666666666667,-0.2680113018325116,0.5046571216441257
2012-11-05,10.0,-0.2755386755852438,0.493062918745575
2012-11-06,9.666666666666666,-0.2659598716088669,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276496741392907,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707319034356571,0.4063962520789083
2012-11-09,9.433333333333334,-0.1917754520298908,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273791707957532,0.39957454665255177
2012-11-11,6.1,-0.16796036399806286,0.37576502284302793
2012-11-12,6.0,-0.13962567353319538,0.34243168950969455
2012-11-13,5.933333333333334,-0.1397594104614994,0.34243168950969455
2012-11-14,5.9,-0.10658964022071574,0.3090983561763612
2012-11-15,5.833333333333333,-0.1268046442409828,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225673355067518,0.35354280062080573
2012-11-17,4.566666666666666,-0.18464008323753622,0.3710428006208057
2012-11-18,4.2,-0.21104686931254138,0.3838633134413186
2012-11-19,3.8333333333333335,-0.2501086144859427,0.4060855356635408
2012-11-20,3.5,-0.2610312105431987,0.3960855356635407
2012-11-21,3.3666666666666667,-0.2277758147532576,0.3627522023302074
2012-11-22,3.3,-0.24735156889241605,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24848002091528645,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507036632512841,0.3599744245524297
2012-11-25,1.8666666666666667,-0.2829038566564355,0.37664109121909634
2012-11-26,1.1666666666666667,-0.30485373823081746,0.38823529411764707
2012-11-27,0.6666666666666666,-0.3294110546509425,0.4
2012-11-28,0.6333333333333333,-0.354348420103391,0.4
2012-11-29,0.6333333333333333,-0.354348420103391,0.4
2012-11-30,0.6333333333333333,-0.354348420103391,0.4
2012-12-01,0.6333333333333333,-0.354348420103391,0.4
2012-12-02,0.6333333333333333,-0.354348420103391,0.4
2012-12-03,0.6333333333333333,-0.354348420103391,0.4
2012-12-04,0.6666666666666666,-0.387350528438886,0.43333333333333335
2012-12-05,0.7666666666666667,-0.42017504473527273,0.4666666666666667
2012-12-06,0.7666666666666667,-0.42017504473527273,0.4666666666666667
2012-12-07,0.7666666666666667,-0.42017504473527273,0.4666666666666667
2012-12-08,0.7333333333333333,-0.4525801370541255,0.4666666666666667
2012-12-09,0.7,-0.419342894355456,0.43333333333333335
2012-12-10,0.7,-0.419342894355456,0.43333333333333335
2012-12-11,0.7,-0.419342894355456,0.43333333333333335
2012-12-12,0.7,-0.419342894355456,0.43333333333333335
2012-12-13,0.6666666666666666,-0.3861476550499598,0.4
2012-12-14,0.6666666666666666,-0.3861476550499598,0.4
2012-12-15,0.6333333333333333,-0.3530184179544449,0.36666666666666664
2012-12-16,0.6,-0.3275663286447525,0.3333333333333333
2012-12-17,0.5666666666666667,-0.294256121913592,0.3
2012-12-18,0.5666666666666667,-0.26739325126012164,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614861369132992,0.25
2012-12-20,0.6666666666666666,-0.2565767655769984,0.275
2012-12-21,0.7666666666666667,-0.28985157046053145,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565841042333179,0.275
2012-12-23,0.7333333333333333,-0.256517994734976,0.275
2012-12-24,0.7333333333333333,-0.256517994734976,0.275
2012-12-25,0.6,-0.22329170240296256,0.24166666666666667
2012-12-26,0.6333333333333333,-0.2032763302326202,0.23055555555555557
2012-12-27,0.6,-0.1372293968995412,0.19722222222222222
2012-12-28,0.6,-0.1372293968995412,0.19722222222222222
2012-12-29,0.6,-0.1372293968995412,0.19722222222222222
2012-12-30,0.6,-0.1372293968995412,0.19722222222222222
2012-12-31,0.6333333333333333,-0.1672583401203155,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014295379320776,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937285174926118,0.2847222222222222
2013-01-03,1.7666666666666666,-0.1764116299075958,0.26805555555555555
2013-01-04,2.2,-0.13849702111612527,0.24930555555555553
2013-01-05,2.2,-0.13849702111612527,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163043848406045,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352677610800985,0.3048611111111111
2013-01-08,2.6,-0.1510274508325887,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432912813908184,0.3381944444444444
2013-01-10,3.066666666666667,-0.1971214765422789,0.3612713675213675
2013-01-11,3.6,-0.19257671153676983,0.3737713675213675
2013-01-12,3.6,-0.19257671153676983,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007562196386335,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805619951220829,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805619951220829,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805619951220829,0.3737713675213675
2013-01-17,3.6,-0.12160682694248832,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488948242001213,0.3904380341880342
2013-01-19,3.5,-0.1344613305343437,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188313526709022,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210335853496336,0.38210470085470083
2013-01-22,3.5,-0.09894618672926368,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452107439677918,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056052518981842,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547381939162391,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924800927443215,0.4213073586620098
2013-01-27,7.466666666666667,-0.16631082470221234,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013811135184563,0.4596777290323802
2013-01-29,9.333333333333334,-0.17670878087283065,0.4748292441838953
2013-01-30,9.4,-0.1784762956844524,0.4748292441838953
2013-01-31,9.466666666666667,-0.1747849648012144,0.4748292441838953
2013-02-01,9.2,-0.16555506684516097,0.453995910850562
2013-02-02,8.333333333333334,-0.1655141803513314,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728956596457417,0.422745910850562
2013-02-04,7.9,-0.13748079355958556,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434737619165038,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540446249989569,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790378777531683,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086119131287144,0.38850445785910903
2013-02-09,10.766666666666667,-0.1081376396111779,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268240461668695,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326623741045255,0.397978039832691
2013-02-12,10.833333333333334,-0.17614662034565864,0.4313113731660243
2013-02-13,11.333333333333334,-0.21200122493758458,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082864342386185,0.4500613731660243
2013-02-15,11.633333333333333,-0.1753781567837264,0.4625613731660243
2013-02-16,12.333333333333334,-0.1616510242097661,0.47208518268983385
2013-02-17,12.533333333333333,-0.12659502212648724,0.45303756364221476
2013-02-18,12.733333333333333,-0.15008662658709754,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689710270086572,0.4729722041650906
2013-02-20,13.2,-0.1698762334457998,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310202609220787,0.5229722041650906
2013-02-22,12.266666666666667,-0.193903658422607,0.516150498738734
2013-02-23,12.066666666666666,-0.20105876545529208,0.516150498738734
2013-02-24,10.8,-0.19095939969204412,0.5137695463577817
2013-02-25,10.766666666666667,-0.19776994687169006,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390953324088665,0.5368806574688928
2013-02-27,8.533333333333333,-0.24223221076488816,0.5465102870985225
2013-02-28,8.533333333333333,-0.25005864434401515,0.5495405901288255
2013-03-01,8.466666666666667,-0.2497311320532725,0.5495405901288255
2013-03-02,8.4,-0.25381947358078744,0.5495405901288255
2013-03-03,9.066666666666666,-0.265692860877782,0.5728739234621588
2013-03-04,9.266666666666667,-0.28787879976590797,0.6006517012399365
2013-03-05,9.466666666666667,-0.33500544575101177,0.6244612250494603
2013-03-06,9.4,-0.3348142181560004,0.6077945583827937
2013-03-07,11.5,-0.33321112395539176,0.6231384737267089
2013-03-08,12.066666666666666,-0.3384519075662716,0.6256005949388302
2013-03-09,12.633333333333333,-0.3308301936194242,0.6373653008211833
2013-03-10,11.1,-0.3247126797671825,0.6348011982570807
2013-03-11,9.833333333333334,-0.3061125928391665,0.6241951376510201
2013-03-12,11.366666666666667,-0.3215462711292848,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536963480219256,0.6643883743659958
2013-03-14,11.066666666666666,-0.33067375953048583,0.6510550410326625
2013-03-15,10.6,-0.35457562466512244,0.6656383743659958
2013-03-16,10.566666666666666,-0.38574820617884514,0.6656383743659958
2013-03-17,10.333333333333334,-0.35824860145698106,0.6531383743659959
2013-03-18,9.966666666666667,-0.38448414206081555,0.6669478981755197
2013-03-19,11.033333333333333,-0.38977541308131125,0.6714656026932242
2013-03-20,11.166666666666666,-0.35903076695594166,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477600254044115,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172159018159473,0.6361463467857329
2013-03-23,12.266666666666667,-0.2756175114751423,0.6144796801190663
2013-03-24,12.2,-0.30259288554793246,0.6303130134523997
2013-03-25,12.5,-0.2770329966684743,0.6169796801190663
2013-03-26,13.6,-0.30331809819550365,0.6282409413803276
2013-03-27,13.866666666666667,-0.29879002405324323,0.624651197790584
2013-03-28,14.3,-0.27464216682432835,0.612746435885822
2013-03-29,14.466666666666667,-0.24846609707649434,0.593698816838203
2013-03-30,14.2,-0.2767743261496239,0.6088503319897182
2013-03-31,14.566666666666666,-0.2547443287412338,0.5949614431008292
2013-04-01,16.6,-0.22133948531215034,0.5772195076169583
2013-04-02,16.033333333333335,-0.1976034279644288,0.564997285394736
2013-04-03,16.166666666666668,-0.19430796490574523,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372272672433582,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470751122149093,0.5900766504741012
2013-04-06,14.366666666666667,-0.2107944902599918,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940451863509862,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106215215738741,0.586041622321426
2013-04-09,16.866666666666667,-0.21583126293490465,0.5887842383551812
2013-04-10,17.666666666666668,-0.2293808668872065,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035103944390858,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614516404718006,0.5837833093325132
2013-04-13,19.0,-0.20296885815107607,0.5819651275143313
2013-04-14,19.3,-0.18232498540596673,0.5698439153931191
2013-04-15,19.7,-0.18972450750519673,0.5892883598375637
2013-04-16,19.833333333333332,-0.25577221768547936,0.622621693170897
2013-04-17,20.233333333333334,-0.2550739212035666,0.6220156325648364
2013-04-18,19.5,-0.2533087551655645,0.620859272584947
2013-04-19,19.3,-0.2786841743252948,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773809416819554,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147276472186616,0.6167994435251178
2013-04-22,17.6,-0.2831617799514092,0.6384661101917845
